Resource ID,Ethereum Token Address,Ethereum Handler Address,Ethereum Token Name,Ethereum Token Symbol,Ethereum Token Decimals,Avalanche Token Address,Avalanche Handler Address,Avalanche Token Name,Avalanche Token Symbol,Avalanche Token Decimals
0000000000000000000000667088b212ce3d06a1b553a7221e1fd19000d9af01,0x667088b212ce3d06a1b553a7221E1fD19000d9aF,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,WINGS,WINGS,18,0xB6F1A43ccc654026DEAd1b566b948dBFBa23f75A,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,WINGS,WINGS,18
000000000000000000000066a0f676479cee1d7373f3dc2e2952778bff5bd601,0x66a0f676479Cee1d7373f3DC2e2952778BfF5bd6,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Wise Token,WISE,18,0x5940b937d1dc86Bd44E535b75C95e9bA10e1ac33,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Wise Token,WISE,18
00000000000000000000003383c5a8969dc413bfddc9656eb80a1408e4ba2001,0x3383c5a8969Dc413bfdDc9656Eb80A1408E4bA20,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Wrapped ANATHA,wANATHA,18,0xD3e6c7E9Dc08173276A17d23546cb9C24D7cD7b0,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Wrapped ANATHA,wANATHA,18
00000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c59901,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Wrapped BTC,WBTC,8,0x408D4cD0ADb7ceBd1F1A1C33A0Ba2098E1295bAB,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Wrapped BTC,WBTC,8
0000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc201,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Wrapped Ether,WETH,18,0xf20d962a6c8f70c731bd838a3a388D7d48fA6e15,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Ether,ETH,18
00000000000000000000000d438f3b5175bebc262bf23753c1e53d03432bde01,0x0d438F3b5175Bebc262bF23753C1E53d03432bDE,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Wrapped NXM,wNXM,18,0x3585E1f43Af5A0E5a9429A8058BDf999ED67f81d,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Wrapped NXM,wNXM,18
0000000000000000000000910dfc18d6ea3d6a7124a6f8b5458f281060fa4c01,0x910Dfc18D6EA3D6a7124A6F8B5458F281060fa4c,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,X8XToken,X8X,18,0x974E0e514D1413001201D5a629fF8dEfd188E3fd,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,X8XToken,X8X,18
000000000000000000000041ab1b6fcbb2fa9dced81acbdec13ea6315f2bf201,0x41AB1b6fcbB2fA9DCEd81aCbdeC13Ea6315F2Bf2,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,XinFin XDCE,XDCE,18,0x3a162d08Fbfa687Ca00F5682c5c4F51b3aEe181C,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,XinFin XDCE,XDCE,18
00000000000000000000000f7f961648ae6db43c75663ac7e5414eb79b570401,0x0f7F961648aE6Db43C75663aC7E5414Eb79b5704,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,XIO Network,XIO,18,0x1Ce24Ac9EC3fbc4BA0c3836123953EA0c86336b9,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,XIO Network,XIO,18
0000000000000000000000b1dc9124c395c1e97773ab855d66e879f053a28901,0xb1dC9124c395c1e97773ab855d66E879f053A289,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,yAxis,YAX,18,0x977788025632E20360E4bB4867ef2C498A4EE4a6,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,yAxis,YAX,18
00000000000000000000005dbcf33d8c2e976c6b560249878e6f1491bca25c01,0x5dbcF33D8c2E976c6b560249878e6F1491Bca25c,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,yearn Curve.fi yDAI/yUSDC/yUSDT/yTUSD,yyDAI+yUSDC+yUSDT+yTUSD,18,0x23f717b177eaf0bB93a726D2b8C4Bd11d4c4950b,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,yearn Curve.fi yDAI/yUSDC/yUSDT/yTUSD,yyDAI+yUSDC+yUSDT+yTUSD,18
00000000000000000000000bc529c00c6401aef6d220be8c6ea1667f6ad93e01,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,yearn.finance,YFI,18,0x99519AcB025a0e0d44c3875A4BbF03af65933627,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,yearn.finance,YFI,18
0000000000000000000000a665fed1b0c9da00e91ca582f77df36e325048c501,0xa665FED1b0C9dA00e91ca582f77dF36E325048c5,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,yfarm.finance,YFM,18,0xFC492B9DC6aDE871c20e9169f2600DFd2718dF4E,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,yfarm.finance,YFM,18
0000000000000000000000f4cd3d3fda8d7fd6c5a500203e38640a70bf957701,0xf4CD3d3Fda8d7Fd6C5a500203e38640A70Bf9577,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,YfDAI.finance,Yf-DAI,18,0xE09CD46BBE2144b53C6265c2D1B3d01cfDadB786,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,YfDAI.finance,Yf-DAI,18
0000000000000000000000cee1d3c3a02267e37e6b373060f79d5d7b9e166901,0xCee1d3c3A02267e37E6B373060F79d5d7b9e1669,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,yffi.finance,YFFI,18,0x5777E014b585A5F05dB9902ef944Df9C45F2054C,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,yffi.finance,YFFI,18
0000000000000000000000a1d0e215a23d7030842fc67ce582a6afa3ccab8301,0xa1d0E215a23d7030842FC67cE582a6aFa3CCaB83,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,YFII.finance,YFII,18,0xA0e1645A594a3ac2556Ad0707D89B908B1A17d03,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,YFII.finance,YFII,18
000000000000000000000028cb7e841ee97947a86b06fa4090c8451f64c0be01,0x28cb7e841ee97947a86B06fA4090C8451f64c0be,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,YFLink,YFL,18,0xE3a13E41eCAdcc611a5D8415c2b8C0802197bA96,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,YFLink,YFL,18
000000000000000000000045f24baeef268bb6d63aee5129015d69702bcdfa01,0x45f24BaEef268BB6d63AEe5129015d69702BCDfa,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,YFValue,YFV,18,0xd79FA6aC3D484CbbcbE3208518bD4Ae03519E0DB,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,YFValue,YFV,18
00000000000000000000001aa61c196e76805fcbe394ea00e4ffced24fc46901,0x1Aa61c196E76805fcBe394eA00e4fFCEd24FC469,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,yieldfarming.insure,SAFE,18,0x0439b92098Bf71Dd4AbF1bA73B974a8c52f1F5F3,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,yieldfarming.insure,SAFE,18
0000000000000000000000f0939011a9bb95c3b791f0cb546377ed2693a57401,0xF0939011a9bb95c3B791f0cb546377Ed2693a574,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Zero.Exchange Token,ZERO,18,0x9Bdd302e506C3F6c23c085C37789cce6d3C1a233,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Zero.Exchange Token,ZERO,18
00000000000000000000002edf094db69d6dcd487f1b3db9febe2eec0dd4c501,0x2eDf094dB69d6Dcd487f1B3dB9febE2eeC0dd4c5,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,ZeroSwapToken,ZEE,18,0x58DC26DA5bfc714F73fD4a4dc768901ed9B8Ed1a,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,ZeroSwapToken,ZEE,18
00000000000000000000004aac461c86abfa71e9d00d9a2cde8d74e4e1aeea01,0x4AaC461C86aBfA71e9d00d9a2cde8d74E4E1aeEa,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,ZINC,ZINC,18,0x14B1f37c46ECf29C9657585DF0Dd7CEe1eC7C569,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,ZINC,ZINC,18
0000000000000000000000edd7c94fd7b4971b916d15067bc454b9e1bad98001,0xEDD7c94FD7B4971b916d15067Bc454b9E1bAD980,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Zippie,ZIPT,18,0x5ED880a1a8e25515D2e881eEBa115462b824Ac5B,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Zippie,ZIPT,18
0000000000000000000000e4815ae53b124e7263f08dcdbbb757d41ed658c601,0xe4815AE53B124e7263F08dcDBBB757d41Ed658c6,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Zks,ZKS,18,0x40871A08cd7b9751639a0831e5a83808F4c7EBA9,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Zks,ZKS,18
0000000000000000000000a8e7ad77c60ee6f30bac54e2e7c0617bd7b5a03e01,0xA8e7AD77C60eE6f30BaC54E2E7c0617Bd7B5A03E,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,zLOT,zLOT,18,0xF9F0BB57D247a8c55c463b9a231de7E998bdc9a0,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,zLOT,zLOT,18
000000000000000000000089d24A6b4CcB1B6fAA2625fE562bDD9a2326035901,0x89d24A6b4CcB1B6fAA2625fE562bDD9a23260359,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Dai Stablecoin v1.0,DAI,18,0x095370AE41FF23798d96c1ADF7D58Ae6a2b05b18,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Sai Stablecoin v1.0,SAI,18
00000000000000000000009f8F72aA9304c8B593d555F12eF6589cC3A579A201,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0xdAC7Bb7Ce4fF441A235F08408e632FA1D799A147,Maker,MKR,18,0x8DF92E9C0508aB0030d432DA9F2C65EB1Ee97620,0x6147F5a1a4eEa5C529e2F375Bd86f8F58F8Bc990,Maker,MKR,18
